Entity,Code,Year,"Peas, dry | 00000187 || Production | 005510 || tonnes"
New Zealand,NZL,2007,22053
New Zealand,NZL,2008,20047
New Zealand,NZL,2009,21201
New Zealand,NZL,2010,37094
New Zealand,NZL,2011,32401
New Zealand,NZL,2012,20148
New Zealand,NZL,2013,24532
New Zealand,NZL,2014,28070
New Zealand,NZL,2015,22109.35
New Zealand,NZL,2016,24903.78
New Zealand,NZL,2017,25027.71
New Zealand,NZL,2018,24013.61
New Zealand,NZL,2019,24648.37
New Zealand,NZL,2020,24563.23
New Zealand,NZL,2021,24408.4
Niger,NER,1991,0
Niger,NER,1992,100
Niger,NER,1993,145.51
Niger,NER,1994,200
Niger,NER,1995,300
Niger,NER,1996,400
Niger,NER,1997,500
Niger,NER,1998,600
Niger,NER,1999,700
Niger,NER,2000,800
Niger,NER,2001,900
Niger,NER,2002,1000
Niger,NER,2003,1044.62
Niger,NER,2004,1100
Niger,NER,2005,1068.15
Niger,NER,2006,1049.64
Niger,NER,2007,1000
Niger,NER,2008,1072.07
Niger,NER,2009,1120
Niger,NER,2010,1200
Niger,NER,2011,1194.21
Niger,NER,2012,1200
Niger,NER,2013,1100
Niger,NER,2014,1031.61
Niger,NER,2015,1230.1
Niger,NER,2016,1120.57
Niger,NER,2017,1142.98
Niger,NER,2018,1164.55
Niger,NER,2019,1142.7
Niger,NER,2020,1150.07
Niger,NER,2021,1152.44
North America,,1961,197876
North America,,1962,261902
North America,,1963,253830
North America,,1964,265644
North America,,1965,233003
North America,,1966,209052
North America,,1967,200882
North America,,1968,204114
North America,,1969,271773
North America,,1970,226705
North America,,1971,274983
North America,,1972,176136
North America,,1973,165555
North America,,1974,251085
North America,,1975,227707
North America,,1976,173890
North America,,1977,132563
North America,,1978,294005
North America,,1979,233609
North America,,1980,279816
North America,,1981,267554
North America,,1982,323856
North America,,1983,300076
North America,,1984,288331
North America,,1985,305768
North America,,1986,450878
North America,,1987,630091
North America,,1988,552978
North America,,1989,479890
North America,,1990,425706
North America,,1991,632948
North America,,1992,655923
North America,,1993,1172280
North America,,1994,1587948
North America,,1995,1731895
North America,,1996,1331032.8
North America,,1997,2069230.2
North America,,1998,2645808.8
North America,,1999,2507783
North America,,2000,3029383.8
North America,,2001,2224262
North America,,2002,1506706
North America,,2003,2179508
North America,,2004,3623148
North America,,2005,3633981.5
North America,,2006,3125804.8
North America,,2007,3680961
North America,,2008,4126810.8
North America,,2009,4163588.5
North America,,2010,3668987
North America,,2011,2763081.8
North America,,2012,3846758
North America,,2013,4676025
North America,,2014,4594603
North America,,2015,4037149
North America,,2016,6103183.5
North America,,2017,4761172
North America,,2018,4307946.5
North America,,2019,5255409.5
North America,,2020,5581665.5
North America,,2021,2650768
North Macedonia,MKD,1992,1208
North Macedonia,MKD,1993,1078
North Macedonia,MKD,1994,1558
North Macedonia,MKD,1995,1685
North Macedonia,MKD,1996,2426
North Macedonia,MKD,1997,1825
North Macedonia,MKD,1998,2724
North Macedonia,MKD,1999,3000
North Macedonia,MKD,2000,2501
North Macedonia,MKD,2001,1800
North Macedonia,MKD,2002,2080
North Macedonia,MKD,2003,2297
North Macedonia,MKD,2004,1600
North Macedonia,MKD,2005,1225
North Macedonia,MKD,2006,1723
North Macedonia,MKD,2007,1872
North Macedonia,MKD,2008,2448
North Macedonia,MKD,2009,3022
North Macedonia,MKD,2010,2789
North Macedonia,MKD,2011,2421.3
North Macedonia,MKD,2012,2181
North Macedonia,MKD,2013,2284.24
North Macedonia,MKD,2014,2261.72
North Macedonia,MKD,2015,2232.92
North Macedonia,MKD,2016,2207.86
North Macedonia,MKD,2017,2179.08
North Macedonia,MKD,2018,2206.62
North Macedonia,MKD,2019,2197.85
North Macedonia,MKD,2020,2194.52
North Macedonia,MKD,2021,2199.66
Northern Africa (FAO),,1961,29330
Northern Africa (FAO),,1962,50412
Northern Africa (FAO),,1963,37411
Northern Africa (FAO),,1964,40029
Northern Africa (FAO),,1965,44330
Northern Africa (FAO),,1966,38305
Northern Africa (FAO),,1967,35263
Northern Africa (FAO),,1968,56549
Northern Africa (FAO),,1969,39194
Northern Africa (FAO),,1970,38917
Northern Africa (FAO),,1971,58222
Northern Africa (FAO),,1972,67670
Northern Africa (FAO),,1973,44217
Northern Africa (FAO),,1974,131845
Northern Africa (FAO),,1975,107469
Northern Africa (FAO),,1976,122653
Northern Africa (FAO),,1977,42523
Northern Africa (FAO),,1978,55362
Northern Africa (FAO),,1979,46946
Northern Africa (FAO),,1980,36893
Northern Africa (FAO),,1981,18192
Northern Africa (FAO),,1982,29139
Northern Africa (FAO),,1983,30216
Northern Africa (FAO),,1984,39540
Northern Africa (FAO),,1985,60143
Northern Africa (FAO),,1986,58005
Northern Africa (FAO),,1987,36800
Northern Africa (FAO),,1988,52108
Northern Africa (FAO),,1989,54294
Northern Africa (FAO),,1990,74572
Northern Africa (FAO),,1991,84980
Northern Africa (FAO),,1992,28490
Northern Africa (FAO),,1993,63283
Northern Africa (FAO),,1994,40079
Northern Africa (FAO),,1995,15412.56
Northern Africa (FAO),,1996,43129.39
Northern Africa (FAO),,1997,25708
Northern Africa (FAO),,1998,35854
Northern Africa (FAO),,1999,23860
Northern Africa (FAO),,2000,15933
Northern Africa (FAO),,2001,24214.22
Northern Africa (FAO),,2002,33026
Northern Africa (FAO),,2003,38322
Northern Africa (FAO),,2004,42118.07
Northern Africa (FAO),,2005,28361.04
Northern Africa (FAO),,2006,38859.01
Northern Africa (FAO),,2007,27663
Northern Africa (FAO),,2008,28238
Northern Africa (FAO),,2009,48979
Northern Africa (FAO),,2010,44668.9
Northern Africa (FAO),,2011,66663.29
Northern Africa (FAO),,2012,58021.79
Northern Africa (FAO),,2013,66991.66
Northern Africa (FAO),,2014,45145.03
Northern Africa (FAO),,2015,56523.87
Northern Africa (FAO),,2016,24294.2
Northern Africa (FAO),,2017,46849.89
Northern Africa (FAO),,2018,58278.51
Northern Africa (FAO),,2019,41657.64
Northern Africa (FAO),,2020,36594.44
Northern Africa (FAO),,2021,26496.28
Northern America (FAO),,1961,190823
Northern America (FAO),,1962,255507
Northern America (FAO),,1963,247150
Northern America (FAO),,1964,259022
Northern America (FAO),,1965,226413
Northern America (FAO),,1966,201711
Northern America (FAO),,1967,194326
Northern America (FAO),,1968,197772
Northern America (FAO),,1969,265904
Northern America (FAO),,1970,220377
Northern America (FAO),,1971,269813
Northern America (FAO),,1972,170309
Northern America (FAO),,1973,160270
Northern America (FAO),,1974,245726
Northern America (FAO),,1975,222217
Northern America (FAO),,1976,168011
Northern America (FAO),,1977,126114
Northern America (FAO),,1978,285754
Northern America (FAO),,1979,225346
Northern America (FAO),,1980,269638
Northern America (FAO),,1981,258190
Northern America (FAO),,1982,318660
Northern America (FAO),,1983,294900
Northern America (FAO),,1984,280850
Northern America (FAO),,1985,299380
Northern America (FAO),,1986,443500
Northern America (FAO),,1987,623000
Northern America (FAO),,1988,547300
Northern America (FAO),,1989,474100
Northern America (FAO),,1990,419000
Northern America (FAO),,1991,626700
Northern America (FAO),,1992,648600
Northern America (FAO),,1993,1165100
Northern America (FAO),,1994,1579800
Northern America (FAO),,1995,1723780
Northern America (FAO),,1996,1323680
Northern America (FAO),,1997,2062300
Northern America (FAO),,1998,2641250
Northern America (FAO),,1999,2500970
Northern America (FAO),,2000,3021878
Northern America (FAO),,2001,2215487
Northern America (FAO),,2002,1498213
Northern America (FAO),,2003,2166859
Northern America (FAO),,2004,3615157
Northern America (FAO),,2005,3628765
Northern America (FAO),,2006,3118780
Northern America (FAO),,2007,3673566
Northern America (FAO),,2008,4121060
Northern America (FAO),,2009,4156720
Northern America (FAO),,2010,3663250
Northern America (FAO),,2011,2757146
Northern America (FAO),,2012,3839842
Northern America (FAO),,2013,4669310
Northern America (FAO),,2014,4588240
Northern America (FAO),,2015,4030003
Northern America (FAO),,2016,6095160
Northern America (FAO),,2017,4756080
Northern America (FAO),,2018,4303230
Northern America (FAO),,2019,5250100
Northern America (FAO),,2020,5575480
Northern America (FAO),,2021,2645555
Northern Europe (FAO),,1961,71310
Northern Europe (FAO),,1962,65010
Northern Europe (FAO),,1963,69654
Northern Europe (FAO),,1964,76754
Northern Europe (FAO),,1965,71240
Northern Europe (FAO),,1966,63998
Northern Europe (FAO),,1967,86927
Northern Europe (FAO),,1968,77719
Northern Europe (FAO),,1969,78640
Northern Europe (FAO),,1970,111380
Northern Europe (FAO),,1971,100156
Northern Europe (FAO),,1972,94662
Northern Europe (FAO),,1973,85568
Northern Europe (FAO),,1974,124188
Northern Europe (FAO),,1975,109902
Northern Europe (FAO),,1976,112944
Northern Europe (FAO),,1977,145398
Northern Europe (FAO),,1978,132968
Northern Europe (FAO),,1979,156861
Northern Europe (FAO),,1980,139706
Northern Europe (FAO),,1981,115868
Northern Europe (FAO),,1982,142605
Northern Europe (FAO),,1983,204600
Northern Europe (FAO),,1984,450806
Northern Europe (FAO),,1985,765000
Northern Europe (FAO),,1986,860900
Northern Europe (FAO),,1987,836300
Northern Europe (FAO),,1988,880549
Northern Europe (FAO),,1989,760650
Northern Europe (FAO),,1990,883265
Northern Europe (FAO),,1991,731529
Northern Europe (FAO),,1992,624439.75
Northern Europe (FAO),,1993,844388.2
Northern Europe (FAO),,1994,784882.4
Northern Europe (FAO),,1995,624151.75
Northern Europe (FAO),,1996,620240.9
Northern Europe (FAO),,1997,923812.7
Northern Europe (FAO),,1998,893739
Northern Europe (FAO),,1999,688330
Northern Europe (FAO),,2000,584819
Northern Europe (FAO),,2001,599706
Northern Europe (FAO),,2002,574028
Northern Europe (FAO),,2003,519034
Northern Europe (FAO),,2004,426803
Northern Europe (FAO),,2005,315635
Northern Europe (FAO),,2006,264359
Northern Europe (FAO),,2007,240420
Northern Europe (FAO),,2008,180521
Northern Europe (FAO),,2009,301360
Northern Europe (FAO),,2010,310396
Northern Europe (FAO),,2011,269762
Northern Europe (FAO),,2012,188608
Northern Europe (FAO),,2013,262745
Northern Europe (FAO),,2014,355153
Northern Europe (FAO),,2015,602322.25
Northern Europe (FAO),,2016,826759
Northern Europe (FAO),,2017,810413
Northern Europe (FAO),,2018,488220
Northern Europe (FAO),,2019,556230
Northern Europe (FAO),,2020,587550
Northern Europe (FAO),,2021,539240
Norway,NOR,1961,324
Norway,NOR,1962,96
Norway,NOR,1963,54
Norway,NOR,1991,0
Norway,NOR,1992,0
Norway,NOR,1993,0
Norway,NOR,1994,0
Norway,NOR,1995,0
Norway,NOR,1996,0
Norway,NOR,1997,0
Norway,NOR,1998,0
Norway,NOR,1999,0
Norway,NOR,2000,0
Norway,NOR,2001,0
Norway,NOR,2002,0
Norway,NOR,2003,1260
Norway,NOR,2004,2610
Norway,NOR,2005,3680
Norway,NOR,2006,6160
Norway,NOR,2007,9035
Norway,NOR,2008,6730
Norway,NOR,2009,6890
Norway,NOR,2010,6520
Norway,NOR,2011,2260
Norway,NOR,2012,1910
Norway,NOR,2013,1020
Norway,NOR,2014,2270
Norway,NOR,2015,3640
Norway,NOR,2016,5200
Norway,NOR,2017,3800
Norway,NOR,2018,3000
Norway,NOR,2019,4000
Norway,NOR,2020,3720
Norway,NOR,2021,3720
Oceania,,1961,46517
Oceania,,1962,43034
Oceania,,1963,48149
Oceania,,1964,50748
Oceania,,1965,37466
Oceania,,1966,47867
Oceania,,1967,40821
Oceania,,1968,60322
Oceania,,1969,83167
Oceania,,1970,82337
Oceania,,1971,90423
Oceania,,1972,72833
Oceania,,1973,78158
Oceania,,1974,73022
Oceania,,1975,65853
Oceania,,1976,69395
Oceania,,1977,60081
Oceania,,1978,102934
Oceania,,1979,116922
Oceania,,1980,135586
Oceania,,1981,164865
Oceania,,1982,85761
Oceania,,1983,210232
Oceania,,1984,240288
Oceania,,1985,316287
Oceania,,1986,577131
Oceania,,1987,592876
Oceania,,1988,591152
Oceania,,1989,436723
Oceania,,1990,375447
Oceania,,1991,537635
Oceania,,1992,531601
Oceania,,1993,621753
Oceania,,1994,300307
Oceania,,1995,586367
Oceania,,1996,500566
Oceania,,1997,365450
Oceania,,1998,364200
Oceania,,1999,409500
Oceania,,2000,520000
Oceania,,2001,549700
Oceania,,2002,207743
Oceania,,2003,518628
Oceania,,2004,321274
Oceania,,2005,614068
Oceania,,2006,162506
Oceania,,2007,290053
Oceania,,2008,258188
Oceania,,2009,377201
Oceania,,2010,431769
Oceania,,2011,374901
Oceania,,2012,339828
Oceania,,2013,366632
Oceania,,2014,370170
Oceania,,2015,312509.34
Oceania,,2016,229403.78
Oceania,,2017,440213.72
Oceania,,2018,341222.62
Oceania,,2019,184204.38
Oceania,,2020,235063.23
Oceania,,2021,423688.4
Oceania (FAO),,1961,46517
Oceania (FAO),,1962,43034
Oceania (FAO),,1963,48149
Oceania (FAO),,1964,50748
Oceania (FAO),,1965,37466
Oceania (FAO),,1966,47867
Oceania (FAO),,1967,40821
Oceania (FAO),,1968,60322
Oceania (FAO),,1969,83167
Oceania (FAO),,1970,82337
Oceania (FAO),,1971,90423
Oceania (FAO),,1972,72833
Oceania (FAO),,1973,78158
Oceania (FAO),,1974,73022
Oceania (FAO),,1975,65853
Oceania (FAO),,1976,69395
Oceania (FAO),,1977,60081
Oceania (FAO),,1978,102934
Oceania (FAO),,1979,116922
Oceania (FAO),,1980,135586
Oceania (FAO),,1981,164865
Oceania (FAO),,1982,85761
Oceania (FAO),,1983,210232
Oceania (FAO),,1984,240288
Oceania (FAO),,1985,316287
Oceania (FAO),,1986,577131
Oceania (FAO),,1987,592876
Oceania (FAO),,1988,591152
Oceania (FAO),,1989,436723
Oceania (FAO),,1990,375447
Oceania (FAO),,1991,537635
Oceania (FAO),,1992,531601
Oceania (FAO),,1993,621753
Oceania (FAO),,1994,300307
Oceania (FAO),,1995,586367
Oceania (FAO),,1996,500566
Oceania (FAO),,1997,365450
Oceania (FAO),,1998,364200
Oceania (FAO),,1999,409500
Oceania (FAO),,2000,520000
Oceania (FAO),,2001,549700
Oceania (FAO),,2002,207743
Oceania (FAO),,2003,518628
Oceania (FAO),,2004,321274
Oceania (FAO),,2005,614068
Oceania (FAO),,2006,162506
Oceania (FAO),,2007,290053
Oceania (FAO),,2008,258188
Oceania (FAO),,2009,377201
Oceania (FAO),,2010,431769
Oceania (FAO),,2011,374901
Oceania (FAO),,2012,339828
Oceania (FAO),,2013,366632
Oceania (FAO),,2014,370170
Oceania (FAO),,2015,312509.34
Oceania (FAO),,2016,229403.78
Oceania (FAO),,2017,440213.72
Oceania (FAO),,2018,341222.62
Oceania (FAO),,2019,184204.38
Oceania (FAO),,2020,235063.23
Oceania (FAO),,2021,423688.4
Pakistan,PAK,1961,90400
Pakistan,PAK,1962,95500
Pakistan,PAK,1963,97500
Pakistan,PAK,1964,100600
Pakistan,PAK,1965,90400
Pakistan,PAK,1966,96500
Pakistan,PAK,1967,114800
Pakistan,PAK,1968,109700
Pakistan,PAK,1969,84500
Pakistan,PAK,1970,81600
Pakistan,PAK,1971,70200
Pakistan,PAK,1972,94500
Pakistan,PAK,1973,89000
Pakistan,PAK,1974,98300
Pakistan,PAK,1975,60800
Pakistan,PAK,1976,66100
Pakistan,PAK,1977,83200
Pakistan,PAK,1978,83700
Pakistan,PAK,1979,82100
Pakistan,PAK,1980,75400
Pakistan,PAK,1981,75600
Pakistan,PAK,1982,80877
Pakistan,PAK,1983,79800
Pakistan,PAK,1984,69009
Pakistan,PAK,1985,68010
Pakistan,PAK,1986,67895
Pakistan,PAK,1987,69100
Pakistan,PAK,1988,66600
Pakistan,PAK,1989,70721
Pakistan,PAK,1990,70849
Pakistan,PAK,1991,70736
Pakistan,PAK,1992,70800
Pakistan,PAK,1993,71286
Pakistan,PAK,1994,73694
Pakistan,PAK,1995,73963
Pakistan,PAK,1996,78348
Pakistan,PAK,1997,78500
Pakistan,PAK,1998,81822
Pakistan,PAK,1999,93208
Pakistan,PAK,2000,78065
Pakistan,PAK,2001,61200
Pakistan,PAK,2002,56900
Pakistan,PAK,2003,54000
Pakistan,PAK,2004,57500
Pakistan,PAK,2005,47100
Pakistan,PAK,2006,52300
Pakistan,PAK,2007,71200
Pakistan,PAK,2008,63800
Pakistan,PAK,2009,60400
Pakistan,PAK,2010,54000
Pakistan,PAK,2011,57107
Pakistan,PAK,2012,36831
Pakistan,PAK,2013,30786
Pakistan,PAK,2014,30086
Pakistan,PAK,2015,30741
Pakistan,PAK,2016,29743
Pakistan,PAK,2017,28334
Pakistan,PAK,2018,27123
Pakistan,PAK,2019,26640
Pakistan,PAK,2020,22035
Pakistan,PAK,2021,22316
Palestine,PSE,1991,0
Palestine,PSE,1992,0
Palestine,PSE,1993,0
Palestine,PSE,1994,252
Palestine,PSE,1995,0
Palestine,PSE,1996,100
Palestine,PSE,1997,98.53
Palestine,PSE,1998,169.83
Palestine,PSE,1999,130
Palestine,PSE,2000,200
Palestine,PSE,2001,250
Palestine,PSE,2002,500
Palestine,PSE,2003,150
Palestine,PSE,2004,165.07
Palestine,PSE,2005,160.19
Palestine,PSE,2006,161.68
Palestine,PSE,2007,157.44
Palestine,PSE,2008,151.99
Palestine,PSE,2009,149.5
Palestine,PSE,2010,79.75
Palestine,PSE,2011,105
Palestine,PSE,2012,110
Palestine,PSE,2013,120
Palestine,PSE,2014,127.84
Palestine,PSE,2015,135.49
Palestine,PSE,2016,130.56
Palestine,PSE,2017,132.09
Palestine,PSE,2018,133.45
Palestine,PSE,2019,135.58
Palestine,PSE,2020,133.87
Palestine,PSE,2021,132.16
Paraguay,PRY,1961,2100
Paraguay,PRY,1962,2100
Paraguay,PRY,1963,2160
Paraguay,PRY,1964,2100
Paraguay,PRY,1965,2220
Paraguay,PRY,1966,2310
Paraguay,PRY,1967,2630
Paraguay,PRY,1968,2800
Paraguay,PRY,1969,2580
Paraguay,PRY,1970,2600
Paraguay,PRY,1971,3800
Paraguay,PRY,1972,2000
Paraguay,PRY,1973,2600
Paraguay,PRY,1974,2922
Paraguay,PRY,1975,3011
Paraguay,PRY,1976,3070
Paraguay,PRY,1977,3471
Paraguay,PRY,1978,3589
Paraguay,PRY,1979,3745
Paraguay,PRY,1980,3900
Paraguay,PRY,1981,1600
Paraguay,PRY,1982,1800
Paraguay,PRY,1983,1700
Paraguay,PRY,1984,1800
Paraguay,PRY,1985,1817
Paraguay,PRY,1986,1381
Paraguay,PRY,1987,1901
Paraguay,PRY,1988,1828
Paraguay,PRY,1989,1768
Paraguay,PRY,1990,1491
Paraguay,PRY,1991,1514
Paraguay,PRY,1992,1490
Paraguay,PRY,1993,1550
Paraguay,PRY,1994,1561
Paraguay,PRY,1995,1519
Paraguay,PRY,1996,1451
Paraguay,PRY,1997,1520
Paraguay,PRY,1998,2878
Paraguay,PRY,1999,4027
Paraguay,PRY,2000,3011
Paraguay,PRY,2001,3064
Paraguay,PRY,2002,2911
Paraguay,PRY,2003,2479
Paraguay,PRY,2004,4648
Paraguay,PRY,2005,5400
Paraguay,PRY,2006,3810
Paraguay,PRY,2007,4000
Paraguay,PRY,2008,4337.22
Paraguay,PRY,2009,4400
Paraguay,PRY,2010,4694.07
Paraguay,PRY,2011,5044.18
Paraguay,PRY,2012,4960.45
Paraguay,PRY,2013,5098.27
Paraguay,PRY,2014,5319.07
Paraguay,PRY,2015,5633.27
Paraguay,PRY,2016,5350.2
Paraguay,PRY,2017,5335
Paraguay,PRY,2018,5439.49
Paraguay,PRY,2019,5374.9
Paraguay,PRY,2020,5383.13
Paraguay,PRY,2021,5399.17
Peru,PER,1961,24970
Peru,PER,1962,25180
Peru,PER,1963,27590
Peru,PER,1964,27907
Peru,PER,1965,17809
Peru,PER,1966,19081
Peru,PER,1967,19586
Peru,PER,1968,17401
Peru,PER,1969,19868
Peru,PER,1970,19473
Peru,PER,1971,15789
Peru,PER,1972,14615
Peru,PER,1973,15589
Peru,PER,1974,15313
Peru,PER,1975,14768
Peru,PER,1976,14820
Peru,PER,1977,14900
Peru,PER,1978,17581
Peru,PER,1979,18149
Peru,PER,1980,25500
Peru,PER,1981,24750
Peru,PER,1982,24000
Peru,PER,1983,22751
Peru,PER,1984,22741
Peru,PER,1985,29960
Peru,PER,1986,41036
Peru,PER,1987,38450
Peru,PER,1988,38487
Peru,PER,1989,37172
Peru,PER,1990,14587
Peru,PER,1991,20187
Peru,PER,1992,13954
Peru,PER,1993,17492
Peru,PER,1994,19934
Peru,PER,1995,25452
Peru,PER,1996,25446
Peru,PER,1997,25698
Peru,PER,1998,33365
Peru,PER,1999,30249
Peru,PER,2000,44379
Peru,PER,2001,38375
Peru,PER,2002,39660
Peru,PER,2003,40851
Peru,PER,2004,37476
Peru,PER,2005,38902
Peru,PER,2006,44960
Peru,PER,2007,43326
Peru,PER,2008,46710
Peru,PER,2009,50420
Peru,PER,2010,51254
Peru,PER,2011,48590
Peru,PER,2012,53048
Peru,PER,2013,54348.36
Peru,PER,2014,52442
Peru,PER,2015,53157
Peru,PER,2016,50153.91
Peru,PER,2017,50223
Peru,PER,2018,52182.21
Peru,PER,2019,50128.66
Peru,PER,2020,48646.56
Peru,PER,2021,50140.16
Philippines,PHL,1991,0
Philippines,PHL,1992,0
Philippines,PHL,1993,0
Philippines,PHL,1994,0
Philippines,PHL,1995,0
Philippines,PHL,1996,0
Philippines,PHL,1997,0
Philippines,PHL,1998,0
Philippines,PHL,1999,0
Philippines,PHL,2000,0
Philippines,PHL,2001,0
Philippines,PHL,2002,0
Philippines,PHL,2003,0
Philippines,PHL,2004,16
Philippines,PHL,2005,16
Philippines,PHL,2006,1
Philippines,PHL,2007,1
Philippines,PHL,2008,1
Philippines,PHL,2009,1
Philippines,PHL,2010,1
Philippines,PHL,2011,1
Philippines,PHL,2012,0
Philippines,PHL,2013,0
Philippines,PHL,2014,0
Philippines,PHL,2015,0
Philippines,PHL,2016,0
Philippines,PHL,2017,0
Philippines,PHL,2018,0
Philippines,PHL,2019,0
Philippines,PHL,2020,0
Philippines,PHL,2021,0
Poland,POL,1961,54000
Poland,POL,1962,63000
Poland,POL,1963,64000
Poland,POL,1964,64000
Poland,POL,1965,94000
Poland,POL,1966,94000
Poland,POL,1967,83000
Poland,POL,1968,61000
Poland,POL,1969,58000
Poland,POL,1970,61000
Poland,POL,1971,66000
